cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnPm,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,1334.0,149.3,180.9,78.55,0.1695,4.876,1.162,0.1609,0.858,1.18,0.0,344.0,0.1287,1.334,0.07447,0.2122,0.2002,0.3691,0.8511,1.846,11.44,0.0,344.0,0.1287,1.334,0.07447,0.2122,0.2002,0.3691,0.8511,1.846,11.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.957,366.0,108.9,37.72,892.5,40.93,87.29,3.653,2.678,4.436,0.0,88.5,5.659,15.1,91.24,42.11,0.6446,0.06924,0.07312,0.06739,0.05783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,79180.0,138000.0,132400.0,105400.0,3.742E7,119800.0,69660.0,33080.0,25390.0,33880.0,0.0,2.828E-37,1.933E-37,1.0630000000000001E-36,7.302E-37,1.183E-37,1.834E-38,8.186E-39,8.993E-40,6.258E-40,2.819E-39,2.08E-35,0.0,0.3569,0.7944,1.955,1.064,0.2281,0.04266,0.01639,0.00265,0.009742,0.01571,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.0161,0.002096,0.002457,0.001504,0.1945,0.005038,0.003265,3.902E-4,4.549E-4,4.063E-4,
0.0,1335.0,131.6,195.5,79.18,0.1668,4.283,1.168,0.1573,0.8636,1.182,0.0,344.0,0.1275,1.335,0.07435,0.2125,0.1967,0.3724,0.8482,2.245,11.04,0.0,344.0,0.1275,1.335,0.07435,0.2125,0.1967,0.3724,0.8482,2.245,11.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.957,377.7,104.1,37.82,894.3,41.07,87.31,3.658,2.678,4.437,0.0,88.5,5.63,15.15,93.77,39.34,0.5833,0.05952,0.07268,0.06655,0.05676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,79380.0,140300.0,135400.0,101800.0,3.707E7,116600.0,69480.0,32970.0,25480.0,34760.0,0.0,2.918E-37,1.851E-37,1.064E-36,7.405E-37,1.013E-37,1.693E-38,8.138999999999999E-39,9.06E-40,6.527E-40,2.8349999999999997E-39,2.08E-35,0.0,0.3673,0.7279,2.01,1.072,0.2179,0.03876,0.01648,0.002583,0.009822,0.01573,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01616,0.002086,0.00246,0.001495,0.1943,0.004992,0.003248,3.92E-4,4.596E-4,4.079E-4,
0.0,1335.0,130.0,190.2,80.38,0.1709,4.23,1.175,0.158,0.8732,1.184,0.0,344.0,0.1231,1.338,0.07579,0.2135,0.1895,0.3737,0.9182,2.47,10.75,0.0,344.0,0.1231,1.338,0.07579,0.2135,0.1895,0.3737,0.9182,2.47,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.957,377.2,108.5,37.92,894.3,41.07,87.31,3.658,2.678,4.437,0.0,88.5,5.606,14.94,92.8,39.34,0.6395,0.05931,0.07269,0.0666,0.05665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001027,0.0,79440.0,143200.0,139900.0,98880.0,3.442E7,115000.0,67250.0,31310.0,24490.0,35280.0,0.0,2.918E-37,1.795E-37,1.06E-36,7.3969999999999996E-37,1.013E-37,1.661E-38,8.156999999999999E-39,9.115E-40,7.197E-40,2.86E-39,2.08E-35,0.0,0.3673,0.7147,1.993,1.074,0.218,0.0381,0.01661,0.002597,0.009992,0.01579,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01621,0.002082,0.002465,0.001502,0.1945,0.004909,0.003255,3.92E-4,4.686E-4,4.102E-4,
0.0,1336.0,137.4,183.5,71.04,0.1696,5.467,0.7627,0.1622,0.8675,1.18,0.0,344.0,0.1243,1.293,0.126,0.2135,0.1956,0.2122,0.9095,2.468,10.91,0.0,344.0,0.1243,1.293,0.126,0.2135,0.1956,0.2122,0.9095,2.468,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.957,378.0,108.0,37.31,881.1,39.76,89.68,5.699,2.148,4.3,0.0,88.5,5.532,20.68,91.1,39.34,2.968,0.05953,0.07293,0.06685,0.05692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.098E-4,0.0,79510.0,144000.0,140500.0,99070.0,3.332E7,115900.0,66230.0,30560.0,23910.0,34270.0,0.0,2.976E-37,1.85E-37,1.035E-36,7.323E-37,1.013E-37,3.454E-38,5.207E-39,9.931E-40,6.702E-40,2.841E-39,2.08E-35,0.0,0.3784,0.7591,1.942,1.049,0.218,0.06222,0.01091,0.002635,0.009918,0.01573,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01623,0.002054,0.002458,0.001489,0.1945,0.004892,0.003231,4.412E-4,4.671E-4,4.093E-4,
0.0,1336.0,128.6,194.6,83.39,0.1641,2.458,0.7645,0.1593,0.867,1.18,0.0,344.0,0.1302,1.318,0.08494,0.2135,0.2011,0.2129,0.9089,2.468,10.91,0.0,344.0,0.1302,1.318,0.08494,0.2135,0.2011,0.2129,0.9089,2.468,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.957,382.8,108.5,37.64,877.2,40.16,90.03,5.321,2.141,4.259,0.0,88.5,5.518,15.95,80.81,39.34,4.97,0.06014,0.07324,0.06724,0.05738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.574E-4,0.0,79540.0,145500.0,143200.0,97990.0,3.328E7,117700.0,66170.0,30350.0,23820.0,33740.0,0.0,2.976E-37,1.817E-37,1.0260000000000001E-36,7.297E-37,1.013E-37,4.106E-38,5.218E-39,9.712E-40,6.649E-40,2.8349999999999997E-39,2.08E-35,0.0,0.3784,0.714,1.975,1.057,0.218,0.05878,0.01094,0.002602,0.009918,0.01573,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01625,0.002042,0.002447,0.0015,0.1945,0.004881,0.003241,4.309E-4,4.671E-4,4.092E-4,
0.0,1336.0,127.1,194.4,92.43,0.0188,5.453,0.7657,0.2428,0.9726,1.311,0.0,344.0,0.125,1.315,0.08621,0.2134,0.2071,0.2134,0.9085,2.729,10.65,0.0,344.0,0.125,1.315,0.08621,0.2134,0.2071,0.2134,0.9085,2.729,10.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.957,383.9,109.4,38.98,875.9,40.07,90.4,5.153,1.94,4.241,0.0,92.11,5.492,14.27,69.81,40.48,1.64,0.06046,0.07347,0.06765,0.05773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,80330.0,150600.0,153300.0,99040.0,3.398E7,121000.0,67340.0,30910.0,24280.0,34090.0,0.0,3.102E-37,1.8429999999999999E-37,1.002E-36,7.366E-37,1.015E-37,3.634E-38,5.2219999999999996E-39,1.172E-39,9.267E-40,3.149E-39,2.08E-35,0.0,0.3941,0.7105,1.953,1.056,0.2181,0.06347,0.01097,0.003132,0.0106,0.01656,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01627,0.002031,0.002403,0.001522,0.1944,0.004874,0.003248,4.273E-4,4.669E-4,4.059E-4,
0.0,1331.0,131.0,199.1,93.33,0.01498,7.87,0.7734,0.278,1.031,1.381,0.0,344.0,0.1321,1.303,0.08703,0.2247,0.1977,0.2186,0.9035,3.253,10.13,0.0,344.0,0.1321,1.303,0.08703,0.2247,0.1977,0.2186,0.9035,3.253,10.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.956,387.3,106.7,39.61,880.7,40.11,90.94,4.596,1.942,4.243,0.0,90.87,5.492,14.19,61.57,40.35,3.763,0.06053,0.07428,0.06861,0.05863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.914E-4,0.0,80430.0,153400.0,158100.0,103400.0,3.512E7,125500.0,69650.0,31750.0,25050.0,35100.0,0.0,2.952E-37,1.906E-37,9.964E-37,6.725E-37,1.014E-37,8.237E-38,5.245E-39,1.25E-39,1.0739999999999999E-39,3.317E-39,2.08E-35,0.0,0.371,0.7326,1.967,1.006,0.2251,0.08924,0.0111,0.003285,0.01099,0.01701,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.0163,0.002056,0.002388,0.001521,0.1944,0.004855,0.003293,3.754E-4,4.699E-4,4.029E-4,
0.0,1331.0,128.1,197.7,90.69,0.6429,3.516,0.7744,0.232,1.149,5.187,0.0,344.0,0.1146,1.295,0.1129,0.2133,0.1972,0.2191,0.9024,3.254,10.14,0.0,344.0,0.1146,1.295,0.1129,0.2133,0.1972,0.2191,0.9024,3.254,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.956,392.4,106.3,38.26,878.3,40.24,91.3,4.197,1.975,5.049,0.0,90.87,5.49,15.62,68.58,40.35,1.543,0.06094,0.07423,0.06849,0.06232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.602E-4,0.0,80500.0,153000.0,154900.0,103800.0,3.652E7,129100.0,71930.0,32910.0,25940.0,36480.0,0.0,2.952E-37,1.776E-37,9.899999999999999E-37,7.214E-37,1.014E-37,3.293E-38,5.243E-39,1.131E-39,1.497E-39,1.693E-38,2.08E-35,0.0,0.371,0.7101,1.958,1.048,0.2204,0.05033,0.01113,0.002978,0.01208,0.04677,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01634,0.002051,0.00236,0.001516,0.1944,0.004801,0.003303,3.674E-4,4.699E-4,4.378E-4,
0.0,1339.0,138.0,192.1,89.98,0.6427,3.564,0.7765,0.1555,1.012,2.311,0.0,344.0,0.1252,1.298,0.09982,0.2113,0.1969,0.2196,0.9447,4.354,8.994,0.0,344.0,0.1252,1.298,0.09982,0.2113,0.1969,0.2196,0.9447,4.354,8.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.955,384.7,114.9,38.32,879.4,40.14,91.47,4.012,1.948,5.194,0.0,89.89,5.506,14.71,62.14,40.34,1.494,0.0605,0.0737,0.06744,0.05709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42E-4,0.0,80820.0,152400.0,153200.0,98850.0,3.806E7,124800.0,73320.0,33950.0,27010.0,37760.0,0.0,3.095E-37,1.8989999999999998E-37,9.608E-37,7.056E-37,1.014E-37,3.291E-38,5.234E-39,1.068E-39,9.176E-40,7.690999999999999E-39,2.08E-35,0.0,0.4228,0.7649,1.914,1.011,0.2204,0.05032,0.01115,0.002219,0.01106,0.02265,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01646,0.002042,0.002348,0.00143,0.1944,0.004794,0.003307,3.609E-4,4.815E-4,4.285E-4,
0.0,1335.0,142.9,187.3,100.4,0.03871,4.063,0.7875,0.153,1.011,1.282,0.0,344.0,0.1225,1.331,0.1008,0.2073,0.1159,0.2176,0.9309,4.068,9.346,0.0,344.0,0.1225,1.331,0.1008,0.2073,0.1159,0.2176,0.9309,4.068,9.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.953,390.0,111.3,38.08,879.2,40.83,92.13,3.402,1.96,5.239,0.0,88.62,6.031,18.43,50.87,40.94,2.888,0.05909,0.07325,0.06621,0.05561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,80930.0,152900.0,154900.0,98020.0,3.973E7,123400.0,74640.0,35150.0,27800.0,38530.0,0.0,2.913E-37,1.8649999999999999E-37,9.670999999999999E-37,6.809E-37,1.0119999999999999E-37,4.018E-38,5.2109999999999995E-39,1.037E-39,8.022E-40,4.442E-39,2.08E-35,0.0,0.4034,0.7924,1.916,1.007,0.2205,0.05055,0.01104,0.002146,0.01085,0.01388,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01647,0.002048,0.002307,0.001433,0.1944,0.00483,0.003319,3.424E-4,4.701E-4,4.249E-4,
0.0,1336.0,141.5,190.9,110.4,0.02019,3.933,0.7707,0.9529,1.272,1.531,0.0,344.0,0.08202,1.422,0.1749,0.2074,0.1173,0.3316,0.7008,3.71,9.693,0.0,344.0,0.08202,1.422,0.1749,0.2074,0.1173,0.3316,0.7008,3.71,9.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.953,391.5,112.4,38.09,875.2,41.83,92.44,2.607,1.893,5.046,0.0,88.62,6.067,18.41,37.22,40.93,0.565,0.05857,0.3489,0.1348,0.1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001168,0.0,81050.0,154600.0,158300.0,96170.0,3.602E7,117300.0,69550.0,32580.0,26120.0,37960.0,0.0,2.997E-37,1.851E-37,9.548999999999999E-37,6.873E-37,1.0119999999999999E-37,2.388E-38,5.1039999999999995E-39,6.215999999999999E-39,2.142E-39,5.953E-39,2.08E-35,0.0,0.4162,0.78,1.921,1.003,0.2204,0.03669,0.01094,0.007691,0.01283,0.01559,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01651,0.002023,0.002306,0.001432,0.1943,0.004819,0.003324,3.202E-4,4.791E-4,4.207E-4,
0.0,1334.0,139.7,191.1,112.5,10.25,3.887,0.775,0.2275,1.098,1.306,0.0,344.0,0.1009,1.425,0.109,0.2101,0.1085,0.3319,0.7313,3.841,9.579,0.0,344.0,0.1009,1.425,0.109,0.2101,0.1085,0.3319,0.7313,3.841,9.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.952,377.7,112.4,37.98,896.1,39.26,92.71,2.751,1.97,5.215,0.0,89.21,5.845,16.56,29.88,40.92,0.5748,0.0587,0.08766,0.06891,0.05918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.826E-4,0.0,81510.0,155100.0,162000.0,95990.0,3.437E7,106900.0,67330.0,31350.0,25240.0,37210.0,0.0,3.146E-37,1.847E-37,9.466E-37,6.461E-37,1.027E-37,2.016E-38,5.1029999999999994E-39,1.259E-39,9.417999999999999E-40,4.309E-39,2.08E-35,0.0,0.4076,0.7851,1.909,0.9803,0.2648,0.0325,0.01097,0.002246,0.01153,0.01389,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01656,0.002015,0.002307,0.001393,0.1943,0.004739,0.003325,3.232E-4,4.815E-4,4.244E-4,
0.0,1344.0,135.3,191.3,99.57,1.432,11.06,0.7741,0.2362,1.102,1.013,0.0,344.0,0.1162,1.385,0.1182,0.2266,0.1096,0.3318,0.7313,3.351,10.07,0.0,344.0,0.1162,1.385,0.1182,0.2266,0.1096,0.3318,0.7313,3.351,10.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.952,380.7,112.5,39.08,893.0,39.28,92.68,2.744,1.962,5.176,0.0,89.22,6.093,12.81,38.77,44.15,0.7946,0.05912,0.07901,0.06668,0.05583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.211E-4,0.0,81810.0,152700.0,165900.0,101400.0,3.39E7,108100.0,66410.0,30800.0,24710.0,35340.0,0.0,3.588E-37,1.754E-37,9.239E-37,5.626E-37,1.136E-37,7.313E-38,5.0859999999999995E-39,1.2559999999999999E-39,9.374E-40,2.416E-39,2.08E-35,0.0,0.4792,0.7651,1.877,0.8889,0.2924,0.07436,0.01097,0.002246,0.01155,0.009535,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01664,0.002008,0.002329,0.001341,0.1942,0.004742,0.003323,3.233E-4,4.812E-4,4.256E-4,
0.0,1346.0,134.0,189.2,106.8,0.02831,8.737,0.9783,0.3154,1.201,1.137,0.0,344.0,0.1103,1.387,0.1617,0.2132,0.1633,0.2188,0.7382,4.017,9.424,0.0,344.0,0.1103,1.387,0.1617,0.2132,0.1633,0.2188,0.7382,4.017,9.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.952,383.3,110.2,38.69,887.6,41.25,92.13,2.738,1.956,5.156,0.0,89.22,6.236,11.81,34.36,45.79,0.6547,0.05967,0.07648,0.06631,0.05486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.926E-4,0.0,82160.0,157600.0,158800.0,103000.0,3.437E7,112100.0,67140.0,31130.0,24970.0,34780.0,0.0,3.812E-37,1.753E-37,9.101E-37,5.889999999999999E-37,1.037E-37,3.835E-38,5.768E-39,1.78E-39,1.6079999999999998E-39,3.1799999999999996E-39,2.08E-35,0.0,0.5008,0.7598,1.878,0.9144,0.2474,0.07168,0.01218,0.002681,0.01212,0.01027,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01673,0.001995,0.002343,0.001321,0.1943,0.004672,0.003293,3.235E-4,4.982E-4,4.073E-4,
0.0,1348.0,133.8,191.0,107.4,0.02561,5.563,0.9236,0.3256,1.168,1.163,0.0,344.0,0.1105,1.4,0.1709,0.2136,0.151,0.2138,0.7479,4.268,9.157,0.0,344.0,0.1105,1.4,0.1709,0.2136,0.151,0.2138,0.7479,4.268,9.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.952,385.1,108.4,39.68,881.1,41.69,90.07,3.299,2.197,5.527,0.0,89.22,6.268,12.06,33.39,45.79,0.9538,0.1273,0.07563,0.06631,0.0546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151E-4,0.0,82330.0,161800.0,159800.0,105400.0,3.537E7,115400.0,68760.0,31980.0,25560.0,35180.0,0.0,3.836E-37,1.748E-37,9.155E-37,5.876E-37,1.037E-37,2.58E-38,5.0519999999999997E-39,1.796E-39,1.6119999999999998E-39,3.11E-39,2.08E-35,0.0,0.508,0.7581,1.909,0.913,0.2474,0.03695,0.01038,0.002788,0.01178,0.01054,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01678,0.001995,0.002318,0.001327,0.1942,0.004641,0.003284,3.243E-4,5.035E-4,4.05E-4,
0.0,1348.0,131.6,192.2,109.2,0.02464,5.798,0.9672,0.3177,1.197,1.142,0.0,344.0,0.1076,1.394,0.1711,0.2161,0.1497,0.2136,0.7386,3.582,9.859,0.0,344.0,0.1076,1.394,0.1711,0.2161,0.1497,0.2136,0.7386,3.582,9.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.952,386.7,108.6,40.24,871.7,41.53,90.1,3.3,2.209,5.611,0.0,89.22,6.191,11.2,33.32,45.15,0.7155,0.1001,0.07639,0.06977,0.07369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.708E-4,0.0,82500.0,156900.0,159100.0,115300.0,3.669E7,121200.0,71160.0,33130.0,26620.0,35950.0,0.0,3.837E-37,1.7399999999999999E-37,9.039E-37,5.901E-37,1.061E-37,2.574E-38,5.0679999999999995E-39,1.793E-39,1.618E-39,3.084E-39,2.08E-35,0.0,0.508,0.7543,1.896,0.9235,0.2505,0.03692,0.01043,0.002704,0.0121,0.01038,0.0,0.0,2.06E-4,1.391E-4,4.166E-4,0.9957,8.892E-4,0.001212,7.207E-4,5.009E-4,2.574E-4,0.0,0.01684,0.001973,0.002318,0.00134,0.1943,0.004576,0.003284,3.222E-4,5.048E-4,4.089E-4,
0.0,1348.0,127.5,188.5,109.5,0.02686,8.263,0.9791,0.3177,1.198,1.143,0.0,344.0,0.1027,1.301,0.1919,0.2534,0.1879,0.2132,0.7385,3.875,9.566,0.0,344.0,0.1027,1.301,0.1919,0.2534,0.1879,0.2132,0.7385,3.875,9.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.952,392.7,96.63,41.53,874.6,41.51,89.95,3.309,2.206,5.601,0.0,89.22,4.587,7.88,44.67,43.45,0.6358,0.09958,0.08382,0.07514,0.07439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.496E-4,0.0,82590.0,161100.0,388300.0,120400.0,3.612E7,109100.0,63150.0,28740.0,23660.0,34540.0,0.0,3.837E-37,1.636E-37,8.901E-37,5.9149999999999995E-37,1.061E-37,4.119E-38,5.057E-39,1.8E-39,1.622E-39,3.014E-39,2.08E-35,0.0,0.5081,0.7207,1.938,0.9472,0.2,0.05336,0.01046,0.00273,0.01212,0.01038,0.0,0.0,5.258E-4,0.007014,8.662E-4,0.9886,7.33E-4,9.987E-4,5.941E-4,4.129E-4,2.122E-4,0.0,0.01688,0.002084,0.003617,0.001426,0.1926,0.004516,0.003243,2.987E-4,4.911E-4,3.996E-4,
