albuminEr,albuminPm,albuminRabA,albuminRabB,albuminRabC,albuminRabD,albuminRabE,albuminRabF,albuminRabG,albuminRabH,albuminRabI,cholEr,cholPm,cholRabA,cholRabB,cholRabC,cholRabD,cholRabE,cholRabF,cholRabG,cholRabH,cholRabI,LEr,LPm,LRabA,LRabB,LRabC,LRabD,LRabE,LRabF,LRabG,LRabH,LRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,protonCy,protonEr,protonPm,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,protonRabF,protonRabG,protonRabH,protonRabI,RaEr,RaPm,RaRabA,RaRabB,RaRabC,RaRabD,RaRabE,RaRabF,RaRabG,RaRabH,RaRabI,RmEr,RmPm,RmRabA,RmRabB,RmRabC,RmRabD,RmRabE,RmRabF,RmRabG,RmRabH,RmRabI,RrEr,RrPm,RrRabA,RrRabB,RrRabC,RrRabD,RrRabE,RrRabF,RrRabG,RrRabH,RrRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfEr,TfPm,TfRabA,TfRabB,TfRabC,TfRabD,TfRabE,TfRabF,TfRabG,TfRabH,TfRabI,vATPaseEr,vATPasePm,vATPaseRabA,vATPaseRabB,vATPaseRabC,vATPaseRabD,vATPaseRabE,vATPaseRabF,vATPaseRabG,vATPaseRabH,vATPaseRabI,
0.0,0.99949,5.1E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17453,13.71297,5.61073,337.15561,2.72152,14.12187,0.03586,0.0,0.0,1.0E-4,116.42895,29922.30465,11841.14033,11049.64937,13409.07075,2313820.42398,9605.84556,13150.40799,1896.86122,2139.99887,529.66945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95246,0.04754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95246,0.04754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09279,
0.0,0.99934,6.6E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98847,13.88717,5.60376,333.87489,2.76806,14.07956,0.03586,0.0,0.0,1.0E-4,119.14586,33013.95559,11867.50344,11174.09431,13404.156,2311526.51846,9488.47387,13139.28709,1896.86122,2139.99887,526.95254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93511,0.06489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93511,0.06489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09204,
0.0,0.99934,6.5E-4,1.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8617,13.3684,5.53214,330.63267,2.47474,15.06991,0.03586,0.0,0.0,1.0E-4,125.14756,35516.9733,12012.40693,10958.05151,13381.06084,2309244.34986,9462.3374,13245.52931,1896.86122,2139.99887,520.95084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93511,0.04754,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93511,0.04754,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09204,
0.0,0.99934,6.5E-4,1.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0E-5,4.8E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.84858,13.49801,5.597,325.43376,2.36255,14.76247,0.0359,0.0,0.0,1.0E-4,137.4246,37376.62356,12011.68773,10963.99456,13384.67331,2304716.07032,9310.64664,13335.36377,1897.33432,2135.13086,518.90842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93511,0.04754,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93511,0.04754,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392,0.0903,
0.0,0.99935,6.4E-4,1.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0E-5,5.1E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.84858,13.49801,5.597,325.43376,2.36255,14.76247,0.0359,0.0,0.0,1.0E-4,173.62446,39478.50942,11976.12286,10976.98271,13384.67331,2304699.69141,9297.65849,13335.36377,1897.33432,2135.13086,500.30276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93832,0.04218,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93832,0.04218,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392,0.0864,
0.0,0.99912,8.7E-4,1.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0E-5,7.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.67069,13.34704,5.5437,324.59866,2.3527,15.98957,0.0359,0.0,0.0,1.0E-4,182.53766,42153.38003,11891.71548,10954.44756,13366.98161,2304545.77497,9308.88734,13515.5737,1897.33432,2135.13086,528.51824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91784,0.06266,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91784,0.06266,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392,0.1205,
0.0,0.99912,8.7E-4,1.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0E-5,7.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08274,13.80847,6.13544,322.19272,2.25616,14.8517,0.03567,0.0,0.0,1.0E-4,191.72678,45709.14058,11940.06328,11030.13726,13195.46716,2302375.65442,9274.39953,13464.19186,1898.09725,2135.13086,529.28427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91784,0.06266,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91784,0.06266,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392,0.123,
0.0,0.99912,8.7E-4,1.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5E-4,6.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25262,13.30991,4.85975,322.74117,2.53843,14.62443,0.03659,0.0,0.0,1.0E-4,210.10501,49174.39115,12325.06606,11784.8213,12914.18787,2301383.31846,9345.09607,13514.70037,1898.70355,2129.48684,522.97571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91784,0.06266,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91784,0.06266,0.01735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01935,0.11391,
0.0,0.99912,8.6E-4,2.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5E-4,6.9E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46663,12.94334,4.89907,320.7131,2.53614,14.62443,0.03659,0.0,0.0,1.0E-4,223.03566,51279.20417,12368.79145,11664.19485,12912.43059,2299162.36469,9360.08575,13514.70037,1898.70355,2122.81167,537.2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91784,0.04218,0.03783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91784,0.04218,0.03783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01991,0.12471,
0.0,0.99912,8.6E-4,2.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5E-4,6.6E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46663,12.94334,4.89907,320.7131,2.53614,14.62443,0.03659,0.0,0.0,1.0E-4,269.00446,55609.73861,12368.79145,11666.38003,12908.19051,2299146.88786,9362.14065,13514.70037,1898.70355,2122.81167,502.91512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91784,0.04218,0.03783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91784,0.04218,0.03783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01991,0.1164,
