R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,9.3E-6,0.053,0.053,0.0,280.0,6.2,0.0,0.0,2.7E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,9.1E-6,0.053,0.053,0.0,280.0,6.2,0.0,0.0,2.7E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,8.4E-6,0.053,0.053,0.0,280.0,6.2,0.0,0.0,2.8E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.6E-6,0.053,0.053,0.0,280.0,6.2,0.0,0.0,2.9E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,6.7E-6,0.053,0.053,0.0,280.0,6.2,0.0,0.0,3.0E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,5.9E-6,0.053,0.053,0.0,280.0,6.2,0.0,0.0,3.2E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,5.6E-6,0.053,0.053,0.0,270.0,6.2,0.0,0.0,3.2E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.4E-6,0.053,0.053,0.0,270.0,6.2,0.0,0.0,2.9E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,8.3E-6,0.053,0.053,0.0,270.0,6.2,0.0,0.0,2.8E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,8.4E-6,0.053,0.053,0.0,260.0,6.2,0.0,0.0,2.8E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,8.0E-6,0.053,0.053,0.0,260.0,6.2,0.0,0.0,2.8E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.3E-6,0.053,0.053,0.0,260.0,6.2,0.0,0.0,2.9E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,6.5E-6,0.053,0.053,0.0,260.0,6.2,0.0,0.0,3.1E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,5.8E-6,0.053,0.053,0.0,260.0,6.2,0.0,0.0,3.2E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,5.1E-6,0.053,0.053,0.0,250.0,6.2,0.0,0.0,3.3E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,6.5E-6,0.053,0.053,0.0,250.0,6.2,0.0,0.0,3.1E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.7E-6,0.053,0.053,0.0,250.0,6.2,0.0,0.0,2.9E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,8.1E-6,0.053,0.053,0.0,250.0,6.2,0.0,0.0,2.8E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.8E-6,0.053,0.053,0.0,250.0,6.2,0.0,0.0,2.9E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.2E-6,0.053,0.053,0.0,250.0,6.2,0.0,0.0,2.9E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,6.5E-6,0.053,0.053,0.0,250.0,6.2,0.0,0.0,3.1E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,5.8E-6,0.053,0.053,0.0,250.0,6.2,0.0,0.0,3.2E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,5.1E-6,0.053,0.053,0.0,250.0,6.2,0.0,0.0,3.3E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,5.8E-6,0.053,0.053,0.0,250.0,6.2,0.0,0.0,3.2E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.2E-6,0.053,0.053,0.0,240.0,6.2,0.0,0.0,3.0E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.8E-6,0.053,0.053,0.0,240.0,6.2,0.0,0.0,2.9E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.8E-6,0.053,0.053,0.0,240.0,6.2,0.0,0.0,2.9E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.3E-6,0.053,0.053,0.0,240.0,6.2,0.0,0.0,2.9E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,6.6E-6,0.053,0.053,0.0,240.0,6.2,0.0,0.0,3.0E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,5.9E-6,0.053,0.053,0.0,240.0,6.2,0.0,0.0,3.2E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,5.3E-6,0.053,0.053,0.0,240.0,6.2,0.0,0.0,3.3E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,5.1E-6,0.053,0.053,0.0,230.0,6.2,0.0,0.0,3.4E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,6.7E-6,0.053,0.053,0.0,230.0,6.2,0.0,0.0,3.0E7,1.0,6.8E8,
1.3000000000000001E-37,0.014,4100.0,4200.0,2800.0,3699999.9999999995,6400.0,1600.0,2000.0,240.0,800.0,0.19,3799999.9999999995,7.6E-6,0.053,0.053,0.0,230.0,6.2,0.0,0.0,2.9E7,1.0,6.8E8,
4.1E-37,0.096,8300.0,80000.0,28000.0,4700000.0,9500.0,3300.0,2000.0,240.0,1000.0,0.19,4800000.0,2.3E-5,0.13,0.13,0.0,360.0,17.0,0.0,0.0,2.9E7,1.0,7.0E8,
2.4E-38,0.0056,730.0,1800.0,180.0,4600000.0,1900.0,3300.0,2000.0,240.0,1000.0,0.19,4600000.0,3.9E-6,0.055,0.055,0.0,360.0,2.5,0.0,0.0,2.7E7,1.0,7.0E8,
2.2E-38,0.0052,730.0,1800.0,180.0,4099999.9999999995,1900.0,3300.0,2000.0,240.0,1000.0,0.19,4099999.9999999995,4.1E-6,0.051,0.051,0.0,360.0,2.2,0.0,0.0,2.6E7,1.0,7.0E8,
2.7E-37,0.075,340.0,70000.0,1800.0,4700000.0,1900.0,3300.0,2000.0,240.0,1000.0,0.19,4800000.0,5.9E-6,0.095,0.095,0.0,380.0,5.0,0.0,0.0,2.5E7,1.0,7.1E8,
3.0000000000000004E-38,0.0081,340.0,2100.0,1800.0,4400000.0,1900.0,3300.0,2000.0,240.0,1000.0,0.19,4400000.0,1.1E-5,0.042,0.042,0.0,390.0,4.7,0.0,0.0,2.4E7,1.0,7.0E8,
2.9E-38,0.0079,340.0,2100.0,1800.0,4200000.0,1900.0,3300.0,2000.0,240.0,1000.0,0.19,4200000.0,1.2E-5,0.04,0.04,0.0,390.0,4.6,0.0,0.0,2.3E7,1.0,7.0E8,
2.8E-38,0.0075,340.0,2100.0,1800.0,3799999.9999999995,1900.0,3300.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.2E-5,0.037,0.037,0.0,390.0,4.3,0.0,0.0,2.2E7,1.0,7.0E8,
2.8E-38,0.0075,340.0,2100.0,1800.0,3799999.9999999995,1900.0,3300.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.4E-5,0.037,0.037,0.0,380.0,4.3,0.0,0.0,2.1E7,1.0,7.0E8,
1.2E-37,0.038,59000.0,13000.0,27000.0,4800000.0,6800.0,3300.0,2000.0,230.0,1000.0,0.19,4900000.0,1.3,0.051,0.051,0.0,410.0,15.0,0.0,0.0,2.0E7,1.0,7.1E8,
1.9000000000000002E-38,0.006,3300.0,380.0,2000.0,4700000.0,6700.0,3200.0,2000.0,230.0,1000.0,0.19,4700000.0,1.4E-5,0.04,0.04,0.0,410.0,3.5,0.0,0.0,2.0E7,1.0,7.1E8,
1.8E-38,0.0059,3300.0,380.0,2000.0,4600000.0,6700.0,3200.0,2000.0,230.0,1000.0,0.19,4600000.0,1.6E-5,0.04,0.04,0.0,400.0,3.4,0.0,0.0,1.9E7,1.0,7.1E8,
1.7E-38,0.0055,3300.0,380.0,2000.0,4099999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,4099999.9999999995,1.6E-5,0.036,0.036,0.0,400.0,3.2,0.0,0.0,1.8E7,1.0,7.0E8,
1.7E-38,0.0054,3300.0,380.0,2000.0,3999999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3999999.9999999995,1.7E-5,0.035,0.035,0.0,400.0,3.1,0.0,0.0,1.7E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.7E-5,0.034,0.034,0.0,400.0,3.0,0.0,0.0,1.7E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.7E-5,0.034,0.034,0.0,400.0,3.0,0.0,0.0,1.7E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.5E-5,0.034,0.034,0.0,400.0,3.0,0.0,0.0,1.8E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.3E-5,0.034,0.034,0.0,400.0,3.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.1E-5,0.034,0.034,0.0,400.0,3.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,8.8E-6,0.034,0.034,0.0,400.0,3.0,0.0,0.0,2.2E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,7.3E-6,0.034,0.034,0.0,400.0,3.0,0.0,0.0,2.3E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,6.0E-6,0.034,0.034,0.0,400.0,3.0,0.0,0.0,2.5E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,5.5E-6,0.034,0.034,0.0,400.0,3.0,0.0,0.0,2.6E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,6.6E-6,0.034,0.034,0.0,400.0,3.0,0.0,0.0,2.4E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,7.0E-6,0.034,0.034,0.0,400.0,3.0,0.0,0.0,2.4E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,6.7E-6,0.034,0.034,0.0,390.0,3.0,0.0,0.0,2.4E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,6.0E-6,0.034,0.034,0.0,390.0,3.0,0.0,0.0,2.5E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,5.3E-6,0.034,0.034,0.0,390.0,3.0,0.0,0.0,2.6E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,4.6E-6,0.034,0.034,0.0,380.0,3.0,0.0,0.0,2.7E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,4.0E-6,0.034,0.034,0.0,380.0,3.0,0.0,0.0,2.9E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.4E-6,0.034,0.034,0.0,380.0,3.0,0.0,0.0,3.0E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,4.2E-6,0.034,0.034,0.0,380.0,3.0,0.0,0.0,2.8E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,4.9E-6,0.034,0.034,0.0,380.0,3.0,0.0,0.0,2.7E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,5.0E-6,0.034,0.034,0.0,370.0,3.0,0.0,0.0,2.7E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,4.7E-6,0.034,0.034,0.0,370.0,3.0,0.0,0.0,2.7E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,4.3E-6,0.034,0.034,0.0,370.0,3.0,0.0,0.0,2.8E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.8E-6,0.034,0.034,0.0,370.0,3.0,0.0,0.0,2.9E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.3E-6,0.034,0.034,0.0,370.0,3.0,0.0,0.0,3.1E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.9E-6,0.034,0.034,0.0,370.0,3.0,0.0,0.0,3.2E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.2E-6,0.034,0.034,0.0,370.0,3.0,0.0,0.0,3.1E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,4.0E-6,0.034,0.034,0.0,360.0,3.0,0.0,0.0,2.9E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,4.3E-6,0.034,0.034,0.0,360.0,3.0,0.0,0.0,2.8E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,4.2E-6,0.034,0.034,0.0,360.0,3.0,0.0,0.0,2.8E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.9E-6,0.034,0.034,0.0,350.0,3.0,0.0,0.0,2.9E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.5E-6,0.034,0.034,0.0,350.0,3.0,0.0,0.0,3.0E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.1E-6,0.034,0.034,0.0,350.0,3.0,0.0,0.0,3.1E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.8E-6,0.034,0.034,0.0,350.0,3.0,0.0,0.0,3.3E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.6E-6,0.034,0.034,0.0,350.0,3.0,0.0,0.0,3.3E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.5E-6,0.034,0.034,0.0,340.0,3.0,0.0,0.0,3.0E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.9E-6,0.034,0.034,0.0,340.0,3.0,0.0,0.0,2.9E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,4.0E-6,0.034,0.034,0.0,340.0,3.0,0.0,0.0,2.9E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.8E-6,0.034,0.034,0.0,340.0,3.0,0.0,0.0,2.9E7,1.0,7.0E8,
1.6000000000000001E-38,0.0052,3300.0,380.0,2000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,3.4E-6,0.034,0.034,0.0,330.0,3.0,0.0,0.0,3.0E7,1.0,7.0E8,
7.5E-38,0.047,26000.0,41000.0,7300.0,4600000.0,6700.0,3200.0,2000.0,230.0,1000.0,0.19,4700000.0,1.1E-5,0.089,0.089,0.0,380.0,9.5,0.0,0.0,3.1E7,1.0,7.1E8,
1.7E-38,0.011,3000.0,570.0,7300.0,4400000.0,6700.0,3200.0,2000.0,230.0,1000.0,0.19,4400000.0,1.2E-5,0.05,0.05,0.0,390.0,9.2,0.0,0.0,2.9E7,1.0,7.1E8,
1.7E-38,0.011,3000.0,570.0,7300.0,4099999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,4099999.9999999995,1.3E-5,0.047,0.047,0.0,390.0,9.0,0.0,0.0,2.8E7,1.0,7.1E8,
1.7E-38,0.01,3000.0,570.0,7300.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.6E-5,0.045,0.045,0.0,380.0,8.8,0.0,0.0,2.6E7,1.0,7.0E8,
1.7E-38,0.01,3000.0,570.0,7300.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.0E-5,0.044,0.044,0.0,380.0,8.8,0.0,0.0,2.4E7,1.0,7.0E8,
1.7E-38,0.01,3000.0,570.0,7300.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.1E-5,0.044,0.044,0.0,380.0,8.8,0.0,0.0,2.3E7,1.0,7.0E8,
1.7E-38,0.01,3000.0,570.0,7300.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.1E-5,0.044,0.044,0.0,370.0,8.8,0.0,0.0,2.3E7,1.0,7.0E8,
1.7E-38,0.01,3000.0,570.0,7300.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.9E-5,0.044,0.044,0.0,370.0,8.8,0.0,0.0,2.4E7,1.0,7.0E8,
1.7E-38,0.01,3000.0,570.0,7300.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.7E-5,0.044,0.044,0.0,370.0,8.8,0.0,0.0,2.5E7,1.0,7.0E8,
1.7E-38,0.01,3000.0,570.0,7300.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.5E-5,0.044,0.044,0.0,370.0,8.8,0.0,0.0,2.7E7,1.0,7.0E8,
2.0000000000000002E-38,0.026,1300.0,8000.0,5100.0,4500000.0,6700.0,3200.0,2000.0,230.0,1000.0,0.19,4500000.0,1.8E-5,0.05,0.05,0.0,380.0,9.1,0.0,0.0,2.5E7,1.0,7.1E8,
1.1E-38,0.014,1300.0,500.0,5100.0,4099999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,4200000.0,1.9E-5,0.041,0.041,0.0,370.0,8.7,0.0,0.0,2.4E7,1.0,7.1E8,
1.1E-38,0.014,1300.0,500.0,5100.0,3999999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3999999.9999999995,2.2E-5,0.04,0.04,0.0,360.0,8.6,0.0,0.0,2.3E7,1.0,7.1E8,
1.1E-38,0.014,1300.0,500.0,5000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.5E-5,0.038,0.038,0.0,360.0,8.4,0.0,0.0,2.2E7,1.0,7.0E8,
1.1E-38,0.014,1300.0,500.0,5000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.7E-5,0.038,0.038,0.0,350.0,8.4,0.0,0.0,2.1E7,1.0,7.0E8,
1.1E-38,0.014,1300.0,500.0,5000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.7E-5,0.038,0.038,0.0,350.0,8.4,0.0,0.0,2.1E7,1.0,7.0E8,
1.1E-38,0.014,1300.0,500.0,5000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.4E-5,0.038,0.038,0.0,350.0,8.4,0.0,0.0,2.2E7,1.0,7.0E8,
1.1E-38,0.014,1300.0,500.0,5000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,2.1E-5,0.038,0.038,0.0,350.0,8.4,0.0,0.0,2.3E7,1.0,7.0E8,
1.1E-38,0.014,1300.0,500.0,5000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.8E-5,0.038,0.038,0.0,350.0,8.4,0.0,0.0,2.4E7,1.0,7.0E8,
1.1E-38,0.014,1300.0,500.0,5000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.6E-5,0.038,0.038,0.0,350.0,8.4,0.0,0.0,2.6E7,1.0,7.0E8,
1.1E-38,0.014,1300.0,500.0,5000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.3E-5,0.038,0.038,0.0,350.0,8.4,0.0,0.0,2.7E7,1.0,7.0E8,
1.1E-38,0.014,1300.0,500.0,5000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.1E-5,0.038,0.038,0.0,350.0,8.4,0.0,0.0,2.9E7,1.0,7.0E8,
1.1E-38,0.014,1300.0,500.0,5000.0,3799999.9999999995,6700.0,3200.0,2000.0,230.0,1000.0,0.19,3799999.9999999995,1.4E-5,0.038,0.038,0.0,350.0,8.4,0.0,0.0,2.6E7,1.0,7.0E8,
