albuminEr,albuminPm,albuminRabA,albuminRabB,albuminRabC,albuminRabD,albuminRabE,albuminRabF,albuminRabG,albuminRabH,albuminRabI,cholEr,cholPm,cholRabA,cholRabB,cholRabC,cholRabD,cholRabE,cholRabF,cholRabG,cholRabH,cholRabI,LEr,LPm,LRabA,LRabB,LRabC,LRabD,LRabE,LRabF,LRabG,LRabH,LRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,protonCy,protonEr,protonPm,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,protonRabF,protonRabG,protonRabH,protonRabI,RaEr,RaPm,RaRabA,RaRabB,RaRabC,RaRabD,RaRabE,RaRabF,RaRabG,RaRabH,RaRabI,RmEr,RmPm,RmRabA,RmRabB,RmRabC,RmRabD,RmRabE,RmRabF,RmRabG,RmRabH,RmRabI,RrEr,RrPm,RrRabA,RrRabB,RrRabC,RrRabD,RrRabE,RrRabF,RrRabG,RrRabH,RrRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfEr,TfPm,TfRabA,TfRabB,TfRabC,TfRabD,TfRabE,TfRabF,TfRabG,TfRabH,TfRabI,vATPaseEr,vATPasePm,vATPaseRabA,vATPaseRabB,vATPaseRabC,vATPaseRabD,vATPaseRabE,vATPaseRabF,vATPaseRabG,vATPaseRabH,vATPaseRabI,
0.0,4.79606625666514E9,3908617.71694,25125.61793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79556241370842E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266040.56898,4171545.7226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78525,17.15759,0.81339,367.58038,5.95279,25.29048,0.11507,0.0,0.0,1.0E-4,269.64228,52840.05395,8046.82635,16610.13153,8281.83838,2610585.03912,10283.45626,15293.18727,2076.89688,2143.3761,510.14481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204875.37712,187584.80051,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204875.37712,187584.80051,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051288.66414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21481.07332,327230.26254,
0.0,4.79511368652797E9,4861187.8541,25125.61793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79535400598634E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266040.56898,4379953.44469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.60683,17.38935,0.81683,367.5804,3.21839,27.95594,0.1272,0.0,0.0,1.0E-4,276.36693,56301.89772,7996.88315,16629.91586,8257.11737,2608812.23079,9405.84392,16138.17663,2080.74148,2143.3761,516.30729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160950.18779,231509.98984,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160950.18779,231509.98984,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033091.18108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21481.07332,345427.7456,
0.0,4.79511368652797E9,4720305.29299,166008.17904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79522697737494E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618805.72274,4154216.90232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5642,17.38174,0.82411,367.5804,3.1553,28.07342,0.11578,0.0,0.0,1.0E-4,281.41293,59235.54479,8013.82445,16522.60514,8219.62131,2608803.3496,9325.10255,16269.69511,2078.18634,2155.89252,508.85152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160950.18779,217212.99726,21836.81495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160950.18779,217212.99726,21836.81495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020049.07564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,343560.24989,
0.0,4.79475239401769E9,5081597.80327,166008.17904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79528998736095E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,4091988.12803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33965,16.93547,1.23282,364.97693,4.67037,26.8747,0.04807,0.0,0.0,1.0E-4,291.97826,61494.65893,7891.55283,16441.03652,8229.65572,2606215.80973,9950.72135,15805.12252,2060.15607,2153.1896,505.02972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136692.64378,241470.54126,21836.81495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136692.64378,241470.54126,21836.81495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027593.78735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,336015.53818,
0.0,4.79475239401769E9,5081597.80327,166008.17904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79506803726725E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,4313938.22172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59926,16.56627,1.55177,361.40464,3.03773,28.22355,0.10403,0.0,0.0,1.0E-4,301.87927,64394.74991,8049.35427,16464.55323,8126.22913,2603903.76247,9221.08829,16418.1989,2075.49878,2153.1896,513.87244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136692.64378,241470.54126,21836.81495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136692.64378,241470.54126,21836.81495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011955.58389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,351653.74164,
0.0,4.79475239401769E9,5081597.80327,166008.17904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79519408494372E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,4187890.54525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59449,16.56575,1.55063,357.85986,3.03409,28.22355,0.10403,0.0,0.0,1.0E-4,308.63582,68069.93242,8020.61698,16461.44519,8125.37767,2601558.95403,9217.70617,16418.43945,2074.85815,2153.1896,507.11589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136692.64378,241470.54126,21836.81495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136692.64378,241470.54126,21836.81495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025814.26874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,337795.05679,
0.0,4.79339328710812E9,6452181.63462,152786.88924,1744.36803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79465640031946E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,4725575.16951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05484,15.46144,2.10536,342.62091,4.32417,27.9403,0.12791,0.0,0.0,1.0E-4,315.34965,70696.20632,8178.43098,16094.58554,8164.98449,2589569.09137,9488.84646,16343.96969,2082.49468,2153.1896,526.80344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074407.56968,303755.61537,20838.21551,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074407.56968,303755.61537,20838.21551,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1995131.25214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,368478.07339,
0.0,4.79339328710812E9,6452181.63462,152786.88924,1744.36803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79469009089117E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,4691884.5978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05033,15.45316,2.10428,339.27189,4.32073,27.9403,0.12791,0.0,0.0,1.0E-4,317.35021,73613.82457,8175.37527,16109.95338,8134.27243,2586984.85828,9493.28057,16343.96969,2082.49468,2153.1896,524.80287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074407.56968,303755.61537,20838.21551,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074407.56968,303755.61537,20838.21551,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1999576.33046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,364032.99507,
0.0,4.79339328710812E9,6452181.63462,152786.88924,1744.36803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79484078968499E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,4541185.80398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05028,14.98616,2.44814,339.0426,4.67321,27.9403,0.12791,0.0,0.0,1.0E-4,323.35191,76780.35329,8157.75041,15185.15693,10586.2295,2578613.16246,16328.84344,16343.96969,2082.49468,2153.1896,518.80118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074407.56968,303755.61537,20838.21551,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074407.56968,303755.61537,20838.21551,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,2017440.09754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,346169.22799,
0.0,4.79339328710812E9,6192771.29622,412197.22764,1744.36803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79455832561669E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,4823649.87228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46065,14.96398,1.61543,336.71694,4.80768,29.29481,0.06644,0.0,0.0,1.0E-4,333.33569,78601.04949,8074.11337,15066.4637,10422.54167,2576345.22124,16304.97414,16720.63234,2065.28226,2153.1896,520.05251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074407.56968,295655.88513,28937.94575,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074407.56968,295655.88513,28937.94575,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1995623.48524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,367985.84028,
0.0,4.79171452417658E9,7871534.22776,412197.22764,1744.36803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7943867118868E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,4995263.60217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16076,15.42305,1.61867,333.42179,4.60104,29.26628,0.11511,0.0,0.0,1.0E-4,333.32376,81422.16365,8074.80819,15101.27265,10412.06016,2573543.55795,16204.94892,16751.31721,2078.60961,2153.1896,526.89049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006485.50209,363577.95273,28937.94575,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006485.50209,363577.95273,28937.94575,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1979955.57297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,383653.75256,
0.0,4.79171452417658E9,7737821.36141,545910.09399,1744.36803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79443694481808E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,4945030.67089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03919,12.35492,2.43221,338.80758,4.5914,29.26628,0.11511,0.0,0.0,1.0E-4,335.32433,84655.21128,8122.50493,18941.88409,10415.99313,2569775.62291,16041.33754,16751.31721,2078.60961,2153.1896,524.88992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006485.50209,352040.64815,40475.25032,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006485.50209,352040.64815,40475.25032,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1986654.48562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,376954.8399,
0.0,4.79172128694943E9,7737821.36141,532384.54827,1744.36803,0.0,6762.77286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79422340742061E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,5158568.06836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97531,12.42915,2.65136,338.77618,4.4395,29.28282,0.05238,0.0,0.0,1.0E-4,341.30841,87522.97325,8111.99744,19068.15285,10530.26551,2569279.66697,16085.70874,16691.40956,2061.74129,2153.1896,528.92458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006485.50209,352040.64815,40475.25032,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006485.50209,352040.64815,40475.25032,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1971986.16908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,391623.15644,
0.0,4.79172128694943E9,7720169.09893,549520.24703,2260.93175,0.0,6762.77286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79427362257565E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,5108352.91333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4271,11.75942,2.42946,338.77618,4.44016,29.72081,0.05356,0.0,0.0,1.0E-4,343.30898,91348.59947,7279.54095,18921.2499,10408.32849,2569246.15479,16076.99933,16898.824,2062.28019,2153.1896,526.92401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006485.50209,345313.61123,47202.28724,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006485.50209,345313.61123,47202.28724,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1978320.03152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,385289.29401,
0.0,4.79177826025195E9,7377893.99252,841584.82379,2260.93175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79352770645022E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,5854269.03875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14034,12.30401,2.45265,338.77618,4.48249,29.32072,0.1303,0.0,0.0,1.0E-4,343.25556,94098.08582,7353.82968,19001.74755,10382.94266,2568693.88755,16031.11008,16787.49203,2083.63459,2153.1896,556.64693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013382.53313,328152.28689,57466.58054,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013382.53313,328152.28689,57466.58054,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1926036.60983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,437572.71569,
0.0,4.79182486534921E9,7162455.77854,1010417.9405,2260.93175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79366595317355E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,5716022.31542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03798,12.40548,2.45265,338.77618,4.48338,29.32072,0.1303,0.0,0.0,1.0E-4,349.25726,95694.92978,7466.83381,18948.32195,10382.84682,2568681.45412,15966.82173,16787.49203,2083.63459,2153.1896,550.64524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018981.23857,316738.39189,63281.77011,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018981.23857,316738.39189,63281.77011,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1943751.61418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,419857.71135,
0.0,4.79045080982073E9,8536511.30702,1010417.9405,2260.93175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79371616625944E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618024.51103,5665809.22953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79642,12.25002,2.64837,339.77618,4.45305,29.60732,0.07533,0.0,0.0,1.0E-4,353.2584,98503.80411,7452.71516,18390.96902,10908.28784,2568667.95375,15951.74487,16865.40858,2068.44209,2153.1896,546.6441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964852.02389,367824.23164,62592.67474,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964852.02389,367824.23164,62592.67474,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1950047.59899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36390.67447,413561.72654,
0.0,4.79045080982073E9,8586585.33124,960343.91629,2260.93175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79376637963879E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935357.68943,5298262.67178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84043,12.55759,2.44735,338.46428,4.46939,29.38331,0.1183,0.0,0.0,1.0E-4,355.25896,100658.15205,7496.64478,18438.49749,10838.15627,2566360.82138,15951.35669,16801.48496,2080.70317,2148.33227,549.50087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964852.02389,358189.2966,72227.60979,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964852.02389,358189.2966,72227.60979,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1956299.68203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58748.18005,384952.13793,
0.0,4.79045495681434E9,8586585.33124,953210.26864,5247.58578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79378835519465E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933192.76459,5278452.04076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42863,11.96629,2.44066,339.42209,4.43985,29.37282,0.12031,0.0,0.0,1.0E-4,358.09807,105979.59343,7497.35421,18677.23648,11544.66137,2566200.59672,15154.83768,16797.70016,2081.42913,2143.39431,551.59972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964852.02389,358189.2966,71455.33692,1770.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964852.02389,358189.2966,71455.33692,1770.8723,0.0,0.0,0.0,0.0,0.0,0.0,1959126.35028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58748.18005,382125.46967,
0.0,4.79045495681434E9,8586585.33124,953210.26864,5247.58578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79386144682394E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933192.76459,5205360.41147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43951,11.98961,2.43778,337.13939,4.43556,29.31453,0.13149,0.0,0.0,1.0E-4,362.0992,108521.58666,7500.58476,18665.9641,11459.17537,2563939.83308,15249.73351,16779.0325,2085.00974,2143.39431,547.59859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964852.02389,358189.2966,71455.33692,1770.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964852.02389,358189.2966,71455.33692,1770.8723,0.0,0.0,0.0,0.0,0.0,0.0,1967196.99476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58748.18005,374054.82519,
0.0,4.79045654029226E9,8586585.33124,953210.26864,3664.10786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79341451850364E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933192.76459,5652288.73177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43951,11.98961,2.43778,337.13939,4.43556,29.31453,0.13149,0.0,0.0,1.0E-4,362.06544,112449.3946,7500.58476,18665.9641,11478.99821,2563925.477,15229.91067,16779.0325,2085.00974,2143.39431,565.40911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965624.29675,358189.2966,71455.33692,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965624.29675,358189.2966,71455.33692,998.59944,0.0,0.0,0.0,0.0,0.0,0.0,1932353.36989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58748.18005,408898.45006,
