R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
7.200000000000001E-44,0.0027,2800.0,1900.0,2000.0,1.0E7,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,1.0E7,2.7E-5,0.11,0.11,0.0,830.0,5.6,7.9E-6,9.9E-14,4.7E7,1.0,1.8E9,
7.100000000000001E-44,0.0027,2800.0,1900.0,2000.0,1.0E7,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,1.0E7,2.8E-5,0.11,0.11,0.0,830.0,5.5,7.9E-6,4.4E-14,4.5E7,1.0,1.8E9,
6.8E-44,0.0026,2800.0,1900.0,1900.0,9600000.0,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,9600000.0,2.9E-5,0.11,0.11,0.0,820.0,5.2,7.9E-6,1.9E-14,4.4E7,1.0,1.8E9,
6.6E-44,0.0025,2800.0,1900.0,1900.0,9200000.0,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,9200000.0,2.9E-5,0.1,0.1,0.0,820.0,5.1,7.9E-6,6.9E-15,4.3E7,1.0,1.8E9,
6.5E-44,0.0024,2800.0,1900.0,1900.0,8800000.0,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,8900000.0,2.9E-5,0.1,0.1,0.0,810.0,4.9,7.8E-6,4.5E-15,4.3E7,1.0,1.8E9,
6.400000000000001E-44,0.0024,2800.0,1900.0,1900.0,8600000.0,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,8600000.0,3.0E-5,0.098,0.098,0.0,800.0,4.8,7.8E-6,2.5E-15,4.2E7,1.0,1.8E9,
6.200000000000001E-44,0.0023,2800.0,1900.0,1900.0,8199999.999999999,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,8199999.999999999,3.0E-5,0.095,0.095,0.0,790.0,4.6,7.8E-6,1.4E-15,4.1E7,1.0,1.8E9,
5.9E-44,0.0022,2800.0,1900.0,1900.0,7699999.999999999,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,7699999.999999999,3.0E-5,0.09,0.09,0.0,790.0,4.4,7.7E-6,7.9E-16,4.0E7,1.0,1.8E9,
5.6E-44,0.0021,2800.0,1900.0,1900.0,7099999.999999999,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,7099999.999999999,2.9E-5,0.085,0.085,0.0,790.0,4.1,7.7E-6,5.4E-16,4.0E7,1.0,1.8E9,
5.5E-44,0.0021,2800.0,1900.0,1900.0,6999999.999999999,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,7099999.999999999,2.9E-5,0.084,0.084,0.0,790.0,4.1,7.7E-6,2.8E-16,4.0E7,1.0,1.8E9,
5.5E-44,0.0021,2800.0,1900.0,1900.0,6999999.999999999,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,7099999.999999999,2.6E-5,0.084,0.084,0.0,790.0,4.1,7.7E-6,1.7E-16,4.1E7,1.0,1.8E9,
5.5E-44,0.0021,2800.0,1900.0,1900.0,6999999.999999999,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,7099999.999999999,2.2E-5,0.084,0.084,0.0,790.0,4.1,7.7E-6,1.2E-16,4.4E7,1.0,1.8E9,
5.5E-44,0.0021,2800.0,1900.0,1900.0,6999999.999999999,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,7099999.999999999,1.8E-5,0.084,0.084,0.0,780.0,4.1,7.7E-6,9.8E-17,4.7E7,1.0,1.8E9,
5.5E-44,0.0021,2800.0,1900.0,1900.0,6999999.999999999,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,7099999.999999999,1.5E-5,0.084,0.084,0.0,780.0,4.1,7.7E-6,7.9E-17,5.0E7,1.0,1.8E9,
5.5E-44,0.0021,2800.0,1900.0,1900.0,6999999.999999999,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,7099999.999999999,1.2E-5,0.084,0.084,0.0,760.0,4.1,7.7E-6,6.5E-17,5.4E7,1.0,1.8E9,
5.5E-44,0.0021,2800.0,1900.0,1900.0,6999999.999999999,3800.0,3800.0,1800.0,6900.0,2400.0,0.15,7099999.999999999,1.0E-5,0.084,0.084,0.0,750.0,4.1,7.7E-6,5.3E-17,5.8E7,1.0,1.8E9,
