R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.2E-4,1.7E-5,0.1,0.1,0.0,410.0,4.1,4.5E-18,1.9E-26,10.0,2.0E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.2E-4,1.5E-5,0.1,0.1,0.0,410.0,4.1,4.5E-18,5.8E-27,10.0,2.0E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.2E-4,1.3E-5,0.1,0.1,0.0,400.0,4.1,4.5E-18,1.8E-27,10.0,2.1E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.2E-4,1.1E-5,0.1,0.1,0.0,400.0,4.1,4.6E-18,6.000000000000001E-28,10.0,2.3E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.1E-4,9.3E-6,0.1,0.1,0.0,400.0,4.1,4.6E-18,2.3000000000000003E-28,10.0,2.4E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.1E-4,7.8E-6,0.1,0.1,0.0,400.0,4.1,4.6E-18,1.1000000000000002E-28,10.0,2.6E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.1E-4,6.6E-6,0.1,0.1,0.0,400.0,4.1,4.6E-18,6.399999999999999E-29,10.0,2.7E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.1E-4,7.5E-6,0.1,0.1,0.0,400.0,4.1,4.7E-18,5.0E-29,10.0,2.6E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.0E-4,8.5E-6,0.1,0.1,0.0,400.0,4.1,4.7E-18,5.2E-29,10.0,2.5E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.0E-4,8.6E-6,0.1,0.1,0.0,400.0,4.1,4.7E-18,5.5E-29,10.0,2.5E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.0E-4,8.0E-6,0.1,0.1,0.0,400.0,4.1,4.7E-18,5.5E-29,10.0,2.6E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,8.0E-4,7.2E-6,0.1,0.1,0.0,400.0,4.1,4.7E-18,5.1E-29,10.0,2.7E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,7.9E-4,6.3E-6,0.1,0.1,0.0,390.0,4.1,4.8E-18,4.6E-29,10.0,2.8E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,7.9E-4,5.5E-6,0.1,0.1,0.0,390.0,4.1,4.8E-18,4.1E-29,10.0,2.9E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,7.9E-4,4.8E-6,0.1,0.1,0.0,380.0,4.1,4.8E-18,3.6E-29,10.0,3.1E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,7.9E-4,4.8E-6,0.1,0.1,0.0,380.0,4.1,4.9E-18,3.2999999999999997E-29,10.0,3.1E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,7.9E-4,6.0E-6,0.1,0.1,0.0,380.0,4.1,4.9E-18,3.7E-29,10.0,2.8E7,1.0,7.1E8,
8.000000000000001E-38,0.011,2900.0,100.0,6100.0,3799999.9999999995,4900.0,1400.0,1900.0,220.0,4400.0,0.17,3899999.9999999995,7.8E-4,6.5E-6,0.1,0.1,0.0,380.0,4.1,4.9E-18,4.2E-29,10.0,2.8E7,1.0,7.1E8,
5.0E-37,0.14,27000.0,110000.0,2800.0,4800000.0,4900.0,4100.0,2500.0,220.0,4400.0,0.18,4900000.0,0.003,1.8E-5,0.19,0.19,0.0,440.0,9.9,9.4E-18,4.3E-23,21.0,2.7E7,1.0,7.3E8,
3.3E-38,0.0093,4800.0,530.0,2800.0,4300000.0,4900.0,4100.0,2500.0,220.0,4400.0,0.18,4400000.0,0.003,1.9E-5,0.084,0.084,0.0,440.0,9.2,9.3E-18,1.5999999999999999E-24,21.0,2.5E7,1.0,7.3E8,
3.2000000000000003E-38,0.0092,4800.0,530.0,2800.0,4200000.0,4900.0,4100.0,2500.0,220.0,4400.0,0.18,4300000.0,0.003,2.2E-5,0.083,0.083,0.0,440.0,9.0,9.3E-18,6.9E-25,21.0,2.4E7,1.0,7.3E8,
3.2000000000000003E-38,0.009,4800.0,530.0,2800.0,4099999.9999999995,4900.0,4100.0,2500.0,220.0,4400.0,0.17,4099999.9999999995,0.003,2.6E-5,0.082,0.082,0.0,440.0,8.9,9.3E-18,2.5E-25,21.0,2.2E7,1.0,7.2E8,
3.1000000000000004E-38,0.0087,4800.0,530.0,2800.0,3899999.9999999995,4900.0,4100.0,2500.0,220.0,4400.0,0.17,3899999.9999999995,0.003,2.9E-5,0.08,0.08,0.0,430.0,8.5,9.3E-18,8.9E-26,21.0,2.1E7,1.0,7.2E8,
7.700000000000001E-38,0.014,5800.0,2600.0,6000.0,4600000.0,4900.0,4100.0,2500.0,220.0,4400.0,0.18,4700000.0,0.003,3.8E-5,0.093,0.093,0.0,450.0,10.0,1.0E-17,2.3E-23,21.0,2.1E7,1.0,7.3E8,
7.700000000000001E-38,0.014,5800.0,2600.0,6000.0,4600000.0,4900.0,4100.0,2500.0,220.0,4400.0,0.18,4700000.0,0.003,4.2E-5,0.093,0.093,0.0,440.0,10.0,1.0E-17,8.4E-24,21.0,2.0E7,1.0,7.3E8,
7.5E-38,0.014,5800.0,2600.0,6000.0,4400000.0,4900.0,4100.0,2500.0,220.0,4300.0,0.18,4400000.0,0.003,4.6E-5,0.09,0.09,0.0,450.0,10.0,1.0E-17,2.9999999999999996E-24,21.0,1.9E7,1.0,7.3E8,
7.3E-38,0.014,5800.0,2600.0,6000.0,3999999.9999999995,4900.0,4100.0,2500.0,220.0,4300.0,0.17,4099999.9999999995,0.003,4.8E-5,0.087,0.087,0.0,440.0,9.7,1.0E-17,1.5999999999999999E-24,21.0,1.9E7,1.0,7.3E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,220.0,4300.0,0.17,3899999.9999999995,0.0029,5.0E-5,0.085,0.085,0.0,440.0,9.6,1.0E-17,8.799999999999999E-25,21.0,1.8E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0029,5.1E-5,0.085,0.085,0.0,440.0,9.6,1.0E-17,2.6E-25,21.0,1.8E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0029,4.6E-5,0.085,0.085,0.0,440.0,9.6,1.0E-17,8.0E-26,21.0,1.9E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0029,4.0E-5,0.085,0.085,0.0,440.0,9.6,1.0E-17,2.5E-26,21.0,2.0E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0029,3.3E-5,0.085,0.085,0.0,440.0,9.6,1.0E-17,7.800000000000001E-27,21.0,2.1E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0029,2.8E-5,0.085,0.085,0.0,430.0,9.6,1.0E-17,2.6E-27,21.0,2.2E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0029,2.3E-5,0.085,0.085,0.0,430.0,9.6,1.0E-17,1.0E-27,21.0,2.4E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0029,1.9E-5,0.085,0.085,0.0,430.0,9.6,1.0E-17,5.200000000000001E-28,21.0,2.6E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0029,1.6E-5,0.085,0.085,0.0,430.0,9.6,1.0E-17,3.3E-28,21.0,2.7E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0029,2.0E-5,0.085,0.085,0.0,430.0,9.6,1.0E-17,2.9E-28,21.0,2.5E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0029,2.2E-5,0.085,0.085,0.0,430.0,9.6,1.0E-17,3.0000000000000005E-28,21.0,2.5E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,2.1E-5,0.085,0.085,0.0,430.0,9.6,1.0E-17,3.0000000000000005E-28,21.0,2.5E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.9E-5,0.085,0.085,0.0,430.0,9.6,1.0E-17,2.9E-28,21.0,2.6E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.7E-5,0.085,0.085,0.0,430.0,9.6,1.1E-17,2.7000000000000003E-28,21.0,2.7E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.5E-5,0.085,0.085,0.0,430.0,9.6,1.1E-17,2.4E-28,21.0,2.8E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.3E-5,0.085,0.085,0.0,430.0,9.6,1.1E-17,2.1E-28,21.0,3.0E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.1E-5,0.085,0.085,0.0,420.0,9.6,1.1E-17,1.8000000000000002E-28,21.0,3.1E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.3E-5,0.085,0.085,0.0,410.0,9.6,1.1E-17,1.8000000000000002E-28,21.0,3.0E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.5E-5,0.085,0.085,0.0,410.0,9.6,1.1E-17,2.0000000000000002E-28,21.0,2.8E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.6E-5,0.085,0.085,0.0,400.0,9.6,1.1E-17,2.2000000000000004E-28,21.0,2.8E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.5E-5,0.085,0.085,0.0,400.0,9.6,1.1E-17,2.3000000000000003E-28,21.0,2.8E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.4E-5,0.085,0.085,0.0,400.0,9.6,1.1E-17,2.2000000000000004E-28,21.0,2.9E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0028,1.2E-5,0.085,0.085,0.0,390.0,9.6,1.1E-17,2.0000000000000002E-28,21.0,3.0E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,1.1E-5,0.085,0.085,0.0,390.0,9.6,1.1E-17,1.8000000000000002E-28,21.0,3.2E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,9.5E-6,0.085,0.085,0.0,390.0,9.6,1.1E-17,1.6000000000000001E-28,21.0,3.3E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,9.8E-6,0.085,0.085,0.0,390.0,9.6,1.1E-17,1.5000000000000002E-28,21.0,3.3E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,1.2E-5,0.085,0.085,0.0,390.0,9.6,1.1E-17,1.7000000000000003E-28,21.0,3.0E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,1.4E-5,0.085,0.085,0.0,380.0,9.6,1.1E-17,1.9000000000000003E-28,21.0,2.9E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,1.3E-5,0.085,0.085,0.0,370.0,9.6,1.1E-17,2.1E-28,21.0,2.9E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,1.3E-5,0.085,0.085,0.0,370.0,9.6,1.1E-17,2.0000000000000002E-28,21.0,3.0E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,1.1E-5,0.085,0.085,0.0,370.0,9.6,1.1E-17,1.9000000000000003E-28,21.0,3.1E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,1.0E-5,0.085,0.085,0.0,370.0,9.6,1.2E-17,1.8000000000000002E-28,21.0,3.2E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,9.0E-6,0.085,0.085,0.0,370.0,9.6,1.2E-17,1.6000000000000001E-28,21.0,3.4E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,7.9E-6,0.085,0.085,0.0,370.0,9.6,1.2E-17,1.4000000000000001E-28,21.0,3.5E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,1.1E-5,0.085,0.085,0.0,370.0,9.6,1.2E-17,1.6000000000000001E-28,21.0,3.1E7,1.0,7.2E8,
7.2E-38,0.014,5800.0,2600.0,6000.0,3899999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0027,1.2E-5,0.085,0.085,0.0,370.0,9.6,1.2E-17,1.8000000000000002E-28,21.0,3.0E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,1.3E-5,0.085,0.085,0.0,360.0,9.5,1.2E-17,2.0000000000000002E-28,21.0,2.9E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,1.6E-5,0.085,0.085,0.0,360.0,9.5,1.2E-17,2.4E-28,21.0,2.7E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,1.8E-5,0.085,0.085,0.0,360.0,9.5,1.2E-17,2.7000000000000003E-28,21.0,2.6E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,1.7E-5,0.085,0.085,0.0,360.0,9.5,1.2E-17,2.9E-28,21.0,2.6E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,1.6E-5,0.085,0.085,0.0,340.0,9.5,1.2E-17,2.8000000000000002E-28,21.0,2.7E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,1.4E-5,0.085,0.085,0.0,340.0,9.5,1.2E-17,2.6000000000000004E-28,21.0,2.8E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,1.3E-5,0.085,0.085,0.0,340.0,9.5,1.2E-17,2.4E-28,21.0,3.0E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,1.1E-5,0.085,0.085,0.0,340.0,9.5,1.2E-17,2.1E-28,21.0,3.1E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,9.5E-6,0.085,0.085,0.0,340.0,9.5,1.3E-17,1.9000000000000003E-28,21.0,3.3E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,1.2E-5,0.085,0.085,0.0,340.0,9.5,1.3E-17,1.9000000000000003E-28,21.0,3.0E7,1.0,7.2E8,
7.2E-38,0.013,5800.0,2600.0,6000.0,3799999.9999999995,4900.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0026,1.4E-5,0.085,0.085,0.0,340.0,9.5,1.3E-17,2.2000000000000004E-28,21.0,2.9E7,1.0,7.2E8,
6.1E-37,0.13,12000.0,94000.0,10000.0,4700000.0,25000.0,4100.0,2500.0,210.0,4300.0,0.17,4800000.0,0.0026,8.3,0.16,0.16,0.0,360.0,13.0,2.5E-17,1.4E-21,22.0,2.7E7,1.0,7.2E8,
5.0E-37,0.1,4400.0,81000.0,2400.0,4700000.0,2500.0,4100.0,2500.0,210.0,4300.0,0.17,4800000.0,0.0026,1.9E-5,0.15,0.15,0.0,370.0,10.0,2.5E-17,5.2E-22,22.0,2.5E7,1.0,7.2E8,
3.5E-37,0.074,4400.0,55000.0,2400.0,4500000.0,2500.0,4100.0,2500.0,210.0,4300.0,0.17,4600000.0,0.0025,2.5E-5,0.13,0.13,0.0,370.0,10.0,2.5E-17,1.7000000000000002E-22,22.0,2.4E7,1.0,7.2E8,
4.0000000000000004E-38,0.0084,4300.0,160.0,2400.0,4500000.0,2500.0,4100.0,2500.0,210.0,4300.0,0.17,4500000.0,0.0025,2.9E-5,0.077,0.077,0.0,370.0,10.0,2.5E-17,8.499999999999999E-24,22.0,2.2E7,1.0,7.2E8,
3.8000000000000005E-38,0.008,4300.0,160.0,2400.0,4200000.0,2500.0,4100.0,2500.0,210.0,4300.0,0.17,4200000.0,0.0025,3.1E-5,0.074,0.074,0.0,370.0,9.6,2.5E-17,3.7E-24,22.0,2.1E7,1.0,7.2E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,3.4E-5,0.071,0.071,0.0,370.0,9.1,2.5E-17,1.5999999999999999E-24,22.0,2.0E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,3.7E-5,0.071,0.071,0.0,370.0,9.1,2.5E-17,4.7E-25,22.0,2.0E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,3.6E-5,0.071,0.071,0.0,360.0,9.1,2.5E-17,1.4E-25,22.0,2.0E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,3.2E-5,0.071,0.071,0.0,350.0,9.1,2.5E-17,4.4E-26,22.0,2.1E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,2.7E-5,0.071,0.071,0.0,350.0,9.1,2.5E-17,1.4E-26,22.0,2.2E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,2.3E-5,0.071,0.071,0.0,350.0,9.1,2.6E-17,4.8E-27,22.0,2.3E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,2.0E-5,0.071,0.071,0.0,350.0,9.1,2.6E-17,2.0E-27,22.0,2.5E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,1.6E-5,0.071,0.071,0.0,350.0,9.1,2.6E-17,1.0E-27,22.0,2.6E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,1.4E-5,0.071,0.071,0.0,350.0,9.1,2.6E-17,6.900000000000001E-28,22.0,2.8E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,1.7E-5,0.071,0.071,0.0,350.0,9.1,2.6E-17,6.000000000000001E-28,22.0,2.6E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0025,1.9E-5,0.071,0.071,0.0,350.0,9.1,2.6E-17,6.4000000000000005E-28,22.0,2.5E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0024,1.8E-5,0.071,0.071,0.0,350.0,9.1,2.6E-17,6.7E-28,22.0,2.5E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0024,1.7E-5,0.071,0.071,0.0,340.0,9.1,2.6E-17,6.6E-28,22.0,2.6E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0024,1.5E-5,0.071,0.071,0.0,340.0,9.1,2.6E-17,6.100000000000001E-28,22.0,2.7E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0024,1.3E-5,0.071,0.071,0.0,340.0,9.1,2.6E-17,5.500000000000001E-28,22.0,2.8E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0024,1.2E-5,0.071,0.071,0.0,340.0,9.1,2.6E-17,4.9E-28,22.0,3.0E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0024,1.0E-5,0.071,0.071,0.0,340.0,9.1,2.7E-17,4.3E-28,22.0,3.1E7,1.0,7.1E8,
3.6E-38,0.0076,4300.0,160.0,2400.0,3799999.9999999995,2500.0,4100.0,2500.0,210.0,4300.0,0.17,3899999.9999999995,0.0024,1.1E-5,0.071,0.071,0.0,340.0,9.1,2.7E-17,3.9000000000000004E-28,22.0,3.0E7,1.0,7.1E8,
